,Panel,Product,Likes,Likes_new,Sentiment,Dislikes,Dislikes_new,SentimentDislike
738,MGA,D782,This cigarette is light and nice to smoke.,"['cigarette', 'light', 'nice', 'smoke']",0.9706727,No changes required in the blend. It is okay.,"['no', 'change', 'require', 'blend', 'okay']",0.9982912
739,Marlts,T295,This cigarette is similar to my regular brand. It doesn't cause any problem while smoking.,"['cigarette', 'similar', 'regular', 'brand', 'not', 'problem', 'smoking']",0.6387753,No changes required in the blend. I like it.,"['no', 'change', 'require', 'blend', 'like']",0.99697053
740,Marlts,V476,This product is okay and I will suggest my friends to try and experience it.,"['product', 'okay', 'suggest', 'friend', 'try', 'experience']",0.9728142,The smoothness of this cigarette should be increased.,"['smoothness', 'cigarette', 'should', 'increase']",0.05981793
741,MGA,D782,This brand is also light. The quantity of smoke is low but I will still suggest my friends to try it once.,"['brand', 'also', 'light', 'quantity', 'smoke', 'low', 'but', 'still', 'suggest', 'friend', 'try']",0.564788,The quantity of tobacco should be increased and rest everything is fine.,"['quantity', 'tobacco', 'should', 'increase', 'rest', 'everything', 'fine']",0.015236783
742,MGA,B845,It was a good cigarette.,"['good', 'cigarette']",0.96528995,I would like to change the filter of this cigarette.,"['would', 'like', 'change', 'filter', 'cigarette']",0.2789686
743,Marlts,B845,I will recommend this cigarette to my friends.,"['recommend', 'cigarette', 'friend']",0.88459796,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
744,MGA,T295,It is a good product and it is new in the market.,"['good', 'product', 'new', 'market']",0.9705593,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
745,MGA,G647,This cigarette is little bit hard as compare to the previous ones. It is okay.,"['cigarette', 'little', 'bit', 'hard', 'compare', 'previous', 'one', 'okay']",0.00905102,No changes required in the blend. I like this cigarette so much.,"['no', 'change', 'require', 'blend', 'like', 'cigarette', 'much']",0.99062085
746,MGA,G647,This cigarette is not at all good. The taste is bad.,"['cigarette', 'not', 'good', 'taste', 'bad']",0.7053745,I would like to change the tobacco because it is very strong.,"['would', 'like', 'change', 'tobacco', 'very', 'strong']",0.023950947
747,MGA,V476,It is a good cigarette. It is smooth and it doesn't cause any problem in the throat.,"['good', 'cigarette', 'smooth', 'not', 'problem', 'throat']",0.8241811,No changes required in the blend. It is good.,"['no', 'change', 'require', 'blend', 'good']",0.99936146
748,MGA,T295,It is a good cigarette. It is similar to my regular cigarette,"['good', 'cigarette', 'similar', 'regular', 'cigarette']",0.93033725,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
749,MGA,V476,It was a good cigarette. The taste was also good. It seemed that I have already used it with my friends.,"['good', 'cigarette', 'taste', 'also', 'good', 'seem', 'already', 'use', 'friend']",0.979353,No changes required in the blend. It is a good product.,"['no', 'change', 'require', 'blend', 'good', 'product']",0.99895394
750,Marlts,D782,This product is not very good. It is hard and it caused irritation in the throat.,"['product', 'not', 'very', 'good', 'hard', 'cause', 'irritation', 'throat']",0.026636079,This cigarette should be little bit light.,"['cigarette', 'should', 'little', 'bit', 'light']",0.005777712
751,Marlts,K817,I didn't like much about this cigarette.,"['not', 'like', 'much', 'cigarette']",0.1913739,I would like to improve the flavor of this cigarette.,"['would', 'like', 'improve', 'flavor', 'cigarette']",0.20942096
752,MGA,G647,This product is hard and it caused irritation in the throat. I will advice my friends not to use it.,"['product', 'hard', 'cause', 'irritation', 'throat', 'advice', 'friend', 'not', 'use']",0.009612516,I would like to change the tobacco and the flavor of this cigarette. It should be light and smooth.,"['would', 'like', 'change', 'tobacco', 'flavor', 'cigarette', 'should', 'light', 'smooth']",0.014262023
753,MGA,V476,It is a very good brand. It is very smooth and it doesn't cause irritation in the throat.,"['very', 'good', 'brand', 'very', 'smooth', 'not', 'irritation', 'throat']",0.8411675,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
754,MGA,G647,I like this brand and I will recommend it to my friends.,"['like', 'brand', 'recommend', 'friend']",0.9337848,I would like to add menthol flavor in this cigarette.,"['would', 'like', 'add', 'menthol', 'flavor', 'cigarette']",0.018796757
755,Marlts,B845,This cigarette is much better than my regular brand. I like it.,"['cigarette', 'much', 'well', 'regular', 'brand', 'like']",0.7707639,No changes required in the blend. It is good.,"['no', 'change', 'require', 'blend', 'good']",0.99936146
756,Marlts,K817,It is a good product. It is strong and good.,"['good', 'product', 'strong', 'good']",0.90668964,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
757,Marlts,B845,I would like to share with my friends that it is a good cigarette. I will recommend it to my friends.,"['would', 'like', 'share', 'friend', 'good', 'cigarette', 'recommend', 'friend']",0.9960536,This cigarette should be little bit light.,"['cigarette', 'should', 'little', 'bit', 'light']",0.005777712
758,Marlts,T295,I like this cigarette.,"['like', 'cigarette']",0.653706,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
759,Marlts,D782,I like this cigarette. It is smooth and the taste is also good. It is better than the previous ones.,"['like', 'cigarette', 'smooth', 'taste', 'also', 'good', 'well', 'previous', 'one']",0.9712147,No changes required in the blend. It is good.,"['no', 'change', 'require', 'blend', 'good']",0.99936146
760,Marlts,D782,This cigarette is very hard. I will tell my friends that they can try it if they like hard cigarettes.,"['cigarette', 'very', 'hard', 'tell', 'friend', 'try', 'like', 'hard', 'cigarette']",0.4585382,I would like to change the filter and reduce the quantity of tobacco.,"['would', 'like', 'change', 'filter', 'reduce', 'quantity', 'tobacco']",0.0058523933
761,MGA,V476,It is a good product. The taste is also good. It is neither very hard and nor very light.,"['good', 'product', 'taste', 'also', 'good', 'neither', 'very', 'hard', 'very', 'light']",0.2817071,This cigarette should be slightly light.,"['cigarette', 'should', 'slightly', 'light']",0.010609649
762,MGA,K817,I like this product so much. I will recommend it to my friends. They will also like it.,"['like', 'product', 'much', 'recommend', 'friend', 'also', 'like']",0.2937955,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
763,Marlts,T295,It is a good product. The taste is good. It is smooth and easy to smoke. It doesn't cause any problem in the throat while taking puffs.,"['good', 'product', 'taste', 'good', 'smooth', 'easy', 'smoke', 'not', 'problem', 'throat', 'take', 'puff']",0.4203742,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
764,Marlts,G647,It is a good product. The taste is good. It is smooth and easy to smoke. It doesn't cause any problem in the throat while taking puffs.,"['good', 'product', 'taste', 'good', 'smooth', 'easy', 'smoke', 'not', 'problem', 'throat', 'take', 'puff']",0.4203742,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
765,Marlts,B845,I didn't like this product. It caused irritation in the throat but still I will suggest my friends to try it once.,"['not', 'like', 'product', 'cause', 'irritation', 'throat', 'but', 'still', 'suggest', 'friend', 'try']",0.06709272,This cigarette should be smooth and it should not cause irritation in the throat.,"['cigarette', 'should', 'smooth', 'should', 'not', 'irritation', 'throat']",0.002237704
766,MGA,V476,It is a good brand. I like and I will recommend it to my friends.,"['good', 'brand', 'like', 'recommend', 'friend']",0.98728186,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
767,MGA,V476,It is nice to smoke this cigarette and I will recommend it to my friends.,"['nice', 'smoke', 'cigarette', 'recommend', 'friend']",0.98411554,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
768,MGA,K817,It is a good product. I enjoyed smoking it and I will recommend it to my friends.,"['good', 'product', 'enjoy', 'smoking', 'recommend', 'friend']",0.85611635,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
769,Marlts,K817,It is a good cigarette. It is smooth and it doesn't cause irritation in the throat.,"['good', 'cigarette', 'smooth', 'not', 'irritation', 'throat']",0.80820745,No changes required in the blend. It is okay.,"['no', 'change', 'require', 'blend', 'okay']",0.9982912
770,MGA,D782,It is nice to smoke this cigarette. It is smooth and it doesn't cause any cough or irritation in the throat.,"['nice', 'smoke', 'cigarette', 'smooth', 'not', 'cough', 'irritation', 'throat']",0.39693338,No changes required in the blend. It is nice to smoke.,"['no', 'change', 'require', 'blend', 'nice', 'smoke']",0.9994299
771,MGA,D782,It is a good cigarette. It is little bit hard.,"['good', 'cigarette', 'little', 'bit', 'hard']",0.12329655,I would like to change the filter and the tobacco.,"['would', 'like', 'change', 'filter', 'tobacco']",0.12723407
772,Marlts,B845,It is a good cigarette. It is little bit hard.,"['good', 'cigarette', 'little', 'bit', 'hard']",0.12329655,I would like to change the filter and the tobacco.,"['would', 'like', 'change', 'filter', 'tobacco']",0.12723407
773,MGA,D782,It is nice to smoke this cigarette.,"['nice', 'smoke', 'cigarette']",0.977423,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
774,Marlts,G647,This cigarette is very strong and the smoke caused irritation in the throat. I didn't like it.,"['cigarette', 'very', 'strong', 'smoke', 'cause', 'irritation', 'throat', 'not', 'like']",0.009639541,This cigarette should be little bit light.,"['cigarette', 'should', 'little', 'bit', 'light']",0.005777712
775,Marlts,B845,It is nice to smoke this cigarette and I will recommend it to my friends.,"['nice', 'smoke', 'cigarette', 'recommend', 'friend']",0.98411554,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
776,MGA,B845,I would like to share with my friends that the flavor of this cigarette is very good and they should try it.,"['would', 'like', 'share', 'friend', 'flavor', 'cigarette', 'very', 'good', 'should', 'try']",0.9621516,No changes required in the blend. It is perfect.,"['no', 'change', 'require', 'blend', 'perfect']",0.9994474
777,Marlts,V476,This cigarette is very light and I didn't observe any taste.,"['cigarette', 'very', 'light', 'not', 'observe', 'taste']",0.11523591,This cigarette should be little bit strong.,"['cigarette', 'should', 'little', 'bit', 'strong']",0.002619741
778,Marlts,K817,This product is okay. It caused slight irritation in the throat but I will still suggest my friends to try and experience it.,"['product', 'okay', 'cause', 'slight', 'irritation', 'throat', 'but', 'still', 'suggest', 'friend', 'try', 'experience']",0.2795471,The quantity of tobacco should be reduced so that the cigarette would be smooth.,"['quantity', 'tobacco', 'should', 'reduce', 'cigarette', 'would', 'smooth']",0.0025871953
779,MGA,K817,I like the taste of this cigarette so much.,"['like', 'taste', 'cigarette', 'much']",0.4277921,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
780,MGA,B845,This cigarette is very strong and it caused irritation in the throat. I won't share anything about it.,"['cigarette', 'very', 'strong', 'cause', 'irritation', 'throat', 'not', 'share', 'anything']",0.052925456,I would like to change the filter so that it would be easy to take puffs. I would also add flavor.,"['would', 'like', 'change', 'filter', 'would', 'easy', 'take', 'puff', 'would', 'also', 'add', 'flavor']",0.012171357
781,MGA,D782,I didn't like this cigarette and I will share the same with my friends.,"['not', 'like', 'cigarette', 'share', 'friend']",0.95047593,I would like to reduce the quantity of tobacco.,"['would', 'like', 'reduce', 'quantity', 'tobacco']",0.005990206
782,MGA,T295,It is a good cigarette. I like it so much and I will recommend it to my friends.,"['good', 'cigarette', 'like', 'much', 'recommend', 'friend']",0.89086837,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
783,MGA,K817,It is a good product. It didn't cause any problem while smoking.,"['good', 'product', 'not', 'problem', 'smoking']",0.66192144,I would like to increase the smoothness of this cigarette.,"['would', 'like', 'increase', 'smoothness', 'cigarette']",0.099520035
784,MGA,V476,This product is okay and the taste is also okay.,"['product', 'okay', 'taste', 'also', 'okay']",0.6996571,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
785,Marlts,D782,This cigarette is also perfect like the previous ones.,"['cigarette', 'also', 'perfect', 'like', 'previous', 'one']",0.9218371,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
786,MGA,T295,I enjoyed smoking this cigarette and it makes me feel refreshing.,"['enjoy', 'smoking', 'cigarette', 'make', 'feel', 'refresh']",0.87516636,The filter should be little bit thick otherwise the cigarette is perfect.,"['filter', 'should', 'little', 'bit', 'thick', 'otherwise', 'cigarette', 'perfect']",0.018288046
